read_code,icd10_code,mapping_status,refine_flag,add_code_flag,element_num,block_num
Xa26I,S112,D,C,P,0,0
Xa26I,S117,A,C,P,0,0
Xa26J,T285,G,C,P,0,0
Xa26K,S100,G,C,P,0,0
Xa26L,S100,G,C,P,0,0
Xa26M,S128,G,M,P,0,0
Xa26N,S100,G,C,P,0,0
Xa26O,S199,D,C,P,0,0
Xa26O,S275,R,M,P,0,0
Xa26P,S199,G,C,P,0,0
Xa26Q,S110,D,C,P,0,0
Xa26Q,S117,A,C,P,0,0
Xa26Q,S275,R,M,P,0,0
Xa26R,T282,D,C,P,0,0
Xa26R,T287,A,C,P,0,0
Xa26U,T175,G,C,P,0,0
Xa26W,S274,G,M,P,0,0
Xa2Bj,S274,G,M,P,0,0
Xa2Bk,S274,G,M,P,0,0
Xa2Bl,S274,G,M,P,0,0
Xa2Bn,S273,G,M,P,0,0
Xa2Bo,S276,D,P,P,0,0
Xa2Bo,S270,A,P,P,0,0
Xa2Bo,S271,A,P,P,0,0
Xa2Bo,S272,A,P,P,0,0
Xa2Bp,T145,G,C,P,0,0
Xa2Bq,S268,G,M,P,0,0
Xa2C8,B022D,D,C,C,0,0
Xa2C8,G530A,D,C,C,1,0
Xa2C8,G530A,D,C,C,0,1
Xa2C8,B022D,D,C,C,1,1
Xa2C9,B022D,D,C,C,0,0
Xa2C9,G530A,D,C,C,1,0
Xa2C9,G530A,D,C,C,0,1
Xa2C9,B022D,D,C,C,1,1
Xa2CA,M898,G,P,C,0,0
Xa2CK,T149,D,C,P,0,0
Xa2CK,T14,A,M,P,0,0
Xa2CN,T144,G,C,P,0,0
Xa2CO,T144,G,C,P,0,0
Xa2CP,T144,D,C,P,0,0
Xa2CP,S145,R,C,P,0,0
Xa2CP,S244,R,C,P,0,0
Xa2CP,S345,R,C,P,0,0
Xa2CR,S060,D,M,P,0,0
Xa2CR,S067,A,M,P,0,0
Xa2CS,S099,G,C,P,0,0
Xa2CT,S059,D,C,P,0,0
Xa2CT,S05,A,M,P,0,0
Xa2CT,S001,R,C,P,0,0
Xa2CT,S002,R,C,P,0,0
Xa2CV,S099,G,C,P,0,0
Xa2CX,S099,D,C,P,0,0
Xa2CX,S097,A,C,P,0,0
Xa2CX,S098,A,C,P,0,0
Xa2CY,S099,G,C,P,0,0
Xa2CZ,S099,G,C,P,0,0
Xa2Ca,S099,G,C,P,0,0
Xa2Cb,S099,G,C,P,0,0
Xa2Cc,S099,G,C,P,0,0
Xa2Cd,S099,G,C,P,0,0
Xa2Ce,S199,G,C,P,0,0
Xa2Cf,S199,G,C,P,0,0
Xa2Cg,S499,G,C,P,0,0
Xa2Ch,S499,D,C,P,0,0
Xa2Ch,S49,A,M,P,0,0
Xa2Ci,S599,D,C,P,0,0
Xa2Ci,S59,A,M,P,0,0
Xa2Ci,S50,R,M,P,0,0
Xa2Ci,S51,R,M,P,0,0
Xa2Ci,S52,R,M,P,0,0
Xa2Ci,S53,R,M,P,0,0
Xa2Ci,S54,R,M,P,0,0
Xa2Ci,S55,R,M,P,0,0
Xa2Ci,S56,R,M,P,0,0
Xa2Ci,S57,R,M,P,0,0
Xa2Ci,S58,R,M,P,0,0
Xa2Ci,T002,R,C,P,0,0
Xa2Ci,T006,R,C,P,0,0
Xa2Ci,T012,R,C,P,0,0
Xa2Ci,T016,R,C,P,0,0
Xa2Ci,T022,R,C,P,0,0
Xa2Ci,T024,R,M,P,0,0
Xa2Ci,T026,R,M,P,0,0
Xa2Ci,T032,R,C,P,0,0
Xa2Ci,T034,R,C,P,0,0
Xa2Ci,T042,R,C,P,0,0
Xa2Ci,T044,R,C,P,0,0
Xa2Ci,T11,R,M,P,0,0
Xa2Cj,S699,G,C,P,0,0
Xa2Ck,S699,G,C,P,0,0
Xa2Cl,S698,G,C,P,0,0
Xa2Cm,T099,D,C,P,0,0
Xa2Cm,T09,A,M,P,0,0
Xa2Cn,S399,D,C,P,0,0
Xa2Cn,O716,R,C,C,0,0
Xa2Co,S299,G,C,P,0,0
Xa2Cp,S399,D,C,P,0,0
Xa2Cp,S39,A,M,P,0,0
Xa2Cp,S30,R,M,P,0,0
Xa2Cp,S31,R,M,P,0,0
Xa2Cp,S34,R,M,P,0,0
Xa2Cp,S35,R,M,P,0,0
Xa2Cp,S38,R,M,P,0,0
Xa2Cq,S298,G,C,P,0,0
Xa2Cr,S299,G,C,P,0,0
Xa2Cs,S299,G,C,P,0,0
Xa2Ct,S299,D,C,P,0,0
Xa2Ct,S223,R,C,C,0,0
Xa2Ct,S224,R,C,C,0,0
Xa2Cu,S399,D,C,P,0,0
Xa2Cu,S39,A,M,P,0,0
Xa2Cy,S399,D,C,P,0,0
Xa2Cy,S397,A,C,P,0,0
Xa2Cy,S398,A,C,P,0,0
Xa2Cz,S799,D,C,P,0,0
Xa2Cz,S79,A,M,P,0,0
Xa2Cz,S70,R,M,P,0,0
Xa2Cz,S71,R,M,P,0,0
Xa2Cz,S73,R,M,P,0,0
Xa2Cz,S74,R,M,P,0,0
Xa2Cz,S75,R,M,P,0,0
Xa2Cz,S76,R,M,P,0,0
Xa2Cz,S77,R,M,P,0,0
Xa2Cz,S78,R,M,P,0,0
Xa2D0,S898,G,C,P,0,0
Xa2D1,S899,G,C,P,0,0
Xa2D2,S899,G,C,P,0,0
Xa2D3,S999,G,C,P,0,0
Xa2D4,S999,G,C,P,0,0
Xa2D5,S999,G,C,P,0,0
Xa2D6,S999,G,C,P,0,0
Xa2D7,S999,G,C,P,0,0
Xa2DB,S299,D,C,P,0,0
Xa2DB,S29,A,M,P,0,0
Xa2DB,S200,R,C,P,0,0
Xa2DB,S201,R,C,P,0,0
Xa2DB,S210,R,C,P,0,0
Xa2DC,S099,G,C,P,0,0
Xa2DD,S399,G,C,P,0,0
Xa2DE,S099,G,C,P,0,0
Xa2DG,G959,G,C,C,0,0
Xa2DH,G958,G,C,P,0,0
Xa2DI,G958,G,C,P,0,0
Xa2DJ,G958,G,C,C,0,0
Xa2DK,G838,G,C,C,0,0
Xa2DO,S143,G,C,P,0,0
Xa2DP,T144,D,C,P,0,0
Xa2DP,S144,R,C,P,0,0
Xa2DP,S346,R,C,P,0,0
Xa2DP,T062,R,C,P,0,0
Xa2DQ,T144,D,C,P,0,0
Xa2DQ,S144,R,C,P,0,0
Xa2DQ,S346,R,C,P,0,0
Xa2DQ,T062,R,C,P,0,0
Xa2DR,T144,D,C,P,0,0
Xa2DR,S144,R,C,P,0,0
Xa2DR,S346,R,C,P,0,0
Xa2DR,T062,R,C,P,0,0
Xa2DS,S345,D,C,P,0,0
Xa2DS,S145,R,C,P,0,0
Xa2DT,S345,D,C,P,0,0
Xa2DT,S145,R,C,P,0,0
Xa2DV,S345,D,C,P,0,0
Xa2DV,S145,R,C,P,0,0
Xa2DW,T144,G,C,P,0,0
Xa2DX,T144,D,C,P,0,0
Xa2DX,S145,R,C,P,0,0
Xa2DX,S244,R,C,P,0,0
Xa2DX,S345,R,C,P,0,0
Xa2DY,S345,G,C,P,0,0
Xa2Da,S043,G,C,P,0,0
Xa2Db,S048,G,C,P,0,0
Xa2Dc,S048,G,C,P,0,0
Xa2Dd,S048,G,C,P,0,0
Xa2De,S049,D,C,P,0,0
Xa2De,S04,A,M,P,0,0
Xa2De,S097,R,C,P,0,0
Xa2De,T060,R,C,P,0,0
Xa2Df,G528,D,C,C,0,0
Xa2Df,G520,A,C,C,0,0
Xa2Df,G521,A,C,C,0,0
Xa2Df,G522,A,C,C,0,0
Xa2Df,G523,A,C,C,0,0
Xa2Df,G527,A,C,C,0,0
Xa2Df,G508,R,C,C,0,0
Xa2Df,H470,R,C,C,0,0
Xa2Df,H491,R,C,C,0,0
Xa2Df,H492,R,C,C,0,0
Xa2Dg,S049,D,C,P,0,0
Xa2Dg,S04,A,M,P,0,0
Xa2Dg,S097,R,C,P,0,0
Xa2Dg,T060,R,C,P,0,0
Xa2Dh,S049,D,C,P,0,0
Xa2Dh,S04,A,M,P,0,0
Xa2Dh,S097,R,C,P,0,0
Xa2Dh,T060,R,C,P,0,0
Xa2E8,I480,G,C,C,0,0
Xa2HP,K108,G,C,C,0,0
Xa2HQ,K119,G,C,C,0,0
Xa2HR,K115,G,C,C,0,0
Xa2HY,K073,G,C,C,0,0
Xa2Hc,T140,G,C,P,0,0
Xa2Hd,T000,G,C,P,0,0
Xa2He,S009,D,C,P,0,0
Xa2He,S00,A,M,P,0,0
Xa2Hh,S004,D,C,P,0,0
Xa2Hh,S007,A,C,P,0,0
Xa2Hi,S003,G,C,P,0,0
Xa2Hj,S008,D,C,P,0,0
Xa2Hj,S007,A,C,P,0,0
Xa2Hk,S005,G,C,P,0,0
Xa2Hl,S101,G,C,P,0,0
Xa2Hm,S409,D,C,P,0,0
Xa2Hm,S407,A,C,P,0,0
Xa2Hn,S409,D,C,P,0,0
Xa2Hn,S40,A,M,P,0,0
Xa2Ho,S509,D,C,P,0,0
Xa2Ho,S50,A,M,P,0,0
Xa2Hp,S509,D,C,P,0,0
Xa2Hp,S50,A,M,P,0,0
Xa2Hq,S609,D,C,P,0,0
Xa2Hq,S60,A,M,P,0,0
Xa2Hr,S608,D,C,P,0,0
Xa2Hr,S607,A,C,P,0,0
Xa2Hs,S608,D,C,P,0,0
Xa2Hs,S607,A,C,P,0,0
Xa2Ht,S309,D,C,P,0,0
Xa2Ht,S30,A,M,P,0,0
Xa2Hu,S309,D,C,P,0,0
Xa2Hu,S302,A,C,P,0,0
Xa2Hu,S307,A,C,P,0,0
Xa2Hv,S308,D,C,P,0,0
Xa2Hv,S307,A,C,P,0,0
Xa2Hw,S809,D,C,P,0,0
Xa2Hw,S80,A,M,P,0,0
Xa2Hx,S809,D,C,P,0,0
Xa2Hx,S80,A,M,P,0,0
Xa2Hy,S909,D,C,P,0,0
Xa2Hy,S901,A,C,P,0,0
Xa2Hy,S902,A,C,P,0,0
Xa2Hy,S907,A,C,P,0,0
Xa2Hz,S909,D,C,P,0,0
Xa2Hz,S901,A,C,P,0,0
Xa2Hz,S902,A,C,P,0,0
Xa2Hz,S907,A,C,P,0,0
Xa2I0,S909,D,C,P,0,0
Xa2I0,S907,A,C,P,0,0
Xa2I1,S908,G,C,P,0,0
Xa2I2,S909,D,C,P,0,0
Xa2I2,S907,A,C,P,0,0
Xa2I4,S009,D,C,P,0,0
Xa2I4,S00,A,M,P,0,0
Xa2I5,S008,G,C,P,0,0
Xa2I6,S002,G,C,P,0,0
Xa2I7,S004,G,C,P,0,0
Xa2I8,S003,G,C,P,0,0
Xa2I9,S008,D,C,P,0,0
Xa2I9,S005,A,C,P,0,0
Xa2IB,S109,D,C,P,0,0
Xa2IB,S10,A,M,P,0,0
Xa2IC,S199,G,C,P,0,0
Xa2ID,T110,D,C,P,0,0
Xa2ID,T006,R,C,P,0,0
Xa2ID,T008,R,C,P,0,0
Xa2IE,S699,D,C,P,0,0
Xa2IE,S69,A,M,P,0,0
Xa2IF,S609,D,C,P,0,0
Xa2IF,S607,A,C,P,0,0
Xa2IF,S608,A,C,P,0,0
Xa2IG,S308,D,C,P,0,0
Xa2IG,S307,A,C,P,0,0
Xa2II,S308,G,C,P,0,0
Xa2IJ,T130,D,C,P,0,0
Xa2IJ,T006,R,C,P,0,0
Xa2IJ,T008,R,C,P,0,0
Xa2IK,S908,D,C,P,0,0
Xa2IK,S907,A,C,P,0,0
Xa2IL,S908,D,C,P,0,0
Xa2IL,S907,A,C,P,0,0
Xa2IN,S009,D,C,P,0,0
Xa2IN,S00,A,M,P,0,0
Xa2IO,S008,D,C,P,0,0
Xa2IO,S001,A,C,P,0,0
Xa2IO,S002,A,C,P,0,0
Xa2IO,S003,A,C,P,0,0
Xa2IO,S007,A,C,P,0,0
Xa2IP,S008,D,C,P,0,0
Xa2IP,S007,A,C,P,0,0
Xa2IQ,S002,G,C,P,0,0
Xa2IR,S004,G,C,P,0,0
Xa2IS,S003,G,C,P,0,0
Xa2IT,S008,D,C,P,0,0
Xa2IT,S005,A,C,P,0,0
Xa2IU,S005,G,C,P,0,0
Xa2IV,S108,D,C,P,0,0
Xa2IV,S107,A,C,P,0,0
Xa2IW,S101,G,C,P,0,0
Xa2IX,T110,G,C,P,0,0
Xa2IY,S408,D,C,P,0,0
Xa2IY,S407,A,C,P,0,0
Xa2IZ,S408,D,C,P,0,0
Xa2IZ,S407,A,C,P,0,0
Xa2Ia,S408,D,C,P,0,0
Xa2Ia,S407,A,C,P,0,0
Xa2Ib,S508,D,C,P,0,0
Xa2Ib,S507,A,C,P,0,0
Xa2Ic,S508,D,C,P,0,0
Xa2Ic,S507,A,C,P,0,0
Xa2Id,S608,D,C,P,0,0
Xa2Id,S607,A,C,P,0,0
Xa2Ie,S608,D,C,P,0,0
Xa2Ie,S607,A,C,P,0,0
Xa2If,S608,D,C,P,0,0
Xa2If,S607,A,C,P,0,0
Xa2Ig,S608,D,C,P,0,0
Xa2Ig,S607,A,C,P,0,0
Xa2Ih,S609,D,C,P,0,0
Xa2Ih,S607,A,C,P,0,0
Xa2Ii,S609,D,C,P,0,0
Xa2Ii,S607,A,C,P,0,0
Xa2Ij,T090,G,C,P,0,0
Xa2Ik,T090,D,C,P,0,0
Xa2Ik,S204,R,C,P,0,0
Xa2Ik,S309,R,C,P,0,0
Xa2Il,S208,D,C,P,0,0
Xa2Il,S207,A,C,P,0,0
Xa2Im,S201,G,C,P,0,0
Xa2In,S308,D,C,P,0,0
Xa2In,S307,A,C,P,0,0
Xa2Io,S308,D,C,P,0,0
Xa2Io,S307,A,C,P,0,0
Xa2Ip,S308,D,C,P,0,0
Xa2Ip,S307,A,C,P,0,0
Xa2Iq,S308,D,C,P,0,0
Xa2Iq,S307,A,C,P,0,0
Xa2Ir,S308,D,C,P,0,0
Xa2Ir,S307,A,C,P,0,0
Xa2Is,T130,D,C,P,0,0
Xa2Is,T008,R,C,P,0,0
Xa2It,S308,D,C,P,0,0
Xa2It,S307,A,C,P,0,0
Xa2Iu,S708,D,C,P,0,0
Xa2Iu,S707,A,C,P,0,0
Xa2Iv,S708,D,C,P,0,0
Xa2Iv,S707,A,C,P,0,0
Xa2Iw,S808,D,C,P,0,0
Xa2Iw,S807,A,C,P,0,0
Xa2Ix,S808,D,C,P,0,0
Xa2Ix,S807,A,C,P,0,0
Xa2Iy,S908,D,C,P,0,0
Xa2Iy,S907,A,C,P,0,0
Xa2Iz,S908,D,C,P,0,0
Xa2Iz,S907,A,C,P,0,0
Xa2J0,S908,D,C,P,0,0
Xa2J0,S907,A,C,P,0,0
Xa2J1,S998,D,C,P,0,0
Xa2J1,S997,A,C,P,0,0
Xa2J2,S908,D,C,P,0,0
Xa2J2,S907,A,C,P,0,0
Xa2J3,S908,D,C,P,0,0
Xa2J3,S907,A,C,P,0,0
Xa2J8,T000,G,C,P,0,0
Xa2J9,S009,D,C,P,0,0
Xa2J9,S00,A,M,P,0,0
Xa2J9,R238,R,C,C,0,0
Xa2J9,T202,R,C,P,0,0
Xa2J9,T206,R,C,P,0,0
Xa2JA,S008,D,C,P,0,0
Xa2JA,R238,R,C,C,0,0
Xa2JA,T203,R,C,P,0,0
Xa2JA,T206,R,C,P,0,0
Xa2JB,S002,D,C,P,0,0
Xa2JB,T260,R,C,P,0,0
Xa2JB,T265,R,C,P,0,0
Xa2JC,S004,D,C,P,0,0
Xa2JC,T202,R,C,P,0,0
Xa2JC,T206,R,C,P,0,0
Xa2JD,S003,D,C,P,0,0
Xa2JD,R238,R,C,C,0,0
Xa2JD,T202,R,C,P,0,0
Xa2JD,T206,R,C,P,0,0
Xa2JE,S008,D,C,P,0,0
Xa2JE,S005,A,C,P,0,0
Xa2JE,R238,R,C,C,0,0
Xa2JE,T202,R,C,P,0,0
Xa2JE,T206,R,C,P,0,0
Xa2JF,S005,D,C,P,0,0
Xa2JF,R238,R,C,C,0,0
Xa2JF,T280,R,C,P,0,0
Xa2JF,T285,R,C,P,0,0
Xa2JG,S101,D,C,P,0,0
Xa2JG,R238,R,C,C,0,0
Xa2JG,T280,R,C,P,0,0
Xa2JG,T285,R,C,P,0,0
Xa2JH,T110,G,C,P,0,0
Xa2JI,S609,D,C,P,0,0
Xa2JI,S607,A,C,P,0,0
Xa2JI,R238,R,C,C,0,0
Xa2JI,T232,R,C,P,0,0
Xa2JI,T236,R,C,P,0,0
Xa2JI,T292,R,C,P,0,0
Xa2JI,T296,R,C,P,0,0
Xa2JJ,S608,D,C,P,0,0
Xa2JJ,S607,A,C,P,0,0
Xa2JJ,R238,R,C,C,0,0
Xa2JJ,T232,R,C,P,0,0
Xa2JJ,T236,R,C,P,0,0
Xa2JJ,T292,R,C,P,0,0
Xa2JJ,T296,R,C,P,0,0
Xa2JK,S608,D,C,P,0,0
Xa2JK,S607,A,C,P,0,0
Xa2JK,R238,R,C,C,0,0
Xa2JK,T232,R,C,P,0,0
Xa2JK,T236,R,C,P,0,0
Xa2JL,S609,D,C,P,0,0
Xa2JL,T232,R,C,P,0,0
Xa2JL,T236,R,C,P,0,0
Xa2JM,S698,D,C,P,0,0
Xa2JM,R238,R,C,C,0,0
Xa2JM,T232,R,C,P,0,0
Xa2JM,T236,R,C,P,0,0
Xa2JN,T090,G,C,P,0,0
Xa2JO,S308,D,C,P,0,0
Xa2JO,S307,A,C,P,0,0
Xa2JO,R238,R,C,C,0,0
Xa2JO,T212,R,C,P,0,0
Xa2JO,T216,R,C,P,0,0
Xa2JP,S308,D,C,P,0,0
Xa2JP,S307,A,C,P,0,0
Xa2JP,R238,R,C,C,0,0
Xa2JP,T212,R,C,P,0,0
Xa2JP,T216,R,C,P,0,0
Xa2JQ,T130,G,C,P,0,0
Xa2JR,S908,D,C,P,0,0
Xa2JR,S907,A,C,P,0,0
Xa2JR,R238,R,C,C,0,0
Xa2JR,T252,R,C,P,0,0
Xa2JR,T256,R,C,P,0,0
Xa2JR,T292,R,C,P,0,0
Xa2JR,T296,R,C,P,0,0
Xa2JS,S908,D,C,P,0,0
Xa2JS,S907,A,C,P,0,0
Xa2JS,R238,R,C,C,0,0
Xa2JS,T252,R,C,P,0,0
Xa2JS,T256,R,C,P,0,0
Xa2JT,S908,D,C,P,0,0
Xa2JT,S907,A,C,P,0,0
Xa2JT,R238,R,C,C,0,0
Xa2JT,T252,R,C,P,0,0
Xa2JT,T256,R,C,P,0,0
Xa2JU,S908,D,C,P,0,0
Xa2JU,S907,A,C,P,0,0
Xa2JU,R238,R,C,C,0,0
Xa2JU,T252,R,C,P,0,0
Xa2JU,T256,R,C,P,0,0
Xa2JV,T000,G,C,P,0,0
Xa2JW,S005,G,C,P,0,0
Xa2JX,S109,D,C,P,0,0
Xa2JX,S10,A,M,P,0,0
Xa2JY,S300,D,C,P,0,0
Xa2JY,S307,A,C,P,0,0
Xa2JZ,S903,G,C,P,0,0
Xa2Ja,S903,G,C,P,0,0
Xa2Jb,S903,G,C,P,0,0
Xa2Jc,T140,G,C,P,0,0
Xa2Jd,T010,G,C,P,0,0
Xa2Je,S009,D,C,P,0,0
Xa2Je,S00,A,M,P,0,0
Xa2Je,S01,R,M,P,0,0
Xa2Je,S019,R,C,P,0,0
Xa2Jf,S000,D,C,P,0,0
Xa2Jf,S010,R,C,P,0,0
Xa2Jg,S002,D,C,P,0,0
Xa2Jg,S011,R,C,P,0,0
Xa2Jg,S054,R,C,P,0,0
Xa2Jg,S055,R,C,P,0,0
Xa2Jh,S004,D,C,P,0,0
Xa2Jh,S013,R,C,P,0,0
Xa2Ji,S003,D,C,P,0,0
Xa2Ji,S012,R,C,P,0,0
Xa2Jj,S005,D,C,P,0,0
Xa2Jj,S015,R,C,P,0,0
Xa2Jk,S005,D,C,P,0,0
Xa2Jk,S015,R,C,P,0,0
Xa2Jl,S008,D,C,P,0,0
Xa2Jl,S007,A,C,P,0,0
Xa2Jl,S017,R,C,P,0,0
Xa2Jl,S018,R,C,P,0,0
Xa2Jm,S008,D,C,P,0,0
Xa2Jm,S007,A,C,P,0,0
Xa2Jm,S017,R,C,P,0,0
Xa2Jm,S018,R,C,P,0,0
Xa2Jn,S008,D,C,P,0,0
Xa2Jn,S005,A,C,P,0,0
Xa2Jn,S014,R,C,P,0,0
Xa2Jn,S015,R,C,P,0,0
Xa2Jo,S108,D,C,P,0,0
Xa2Jo,S107,A,C,P,0,0
Xa2Jo,S11,R,M,P,0,0
Xa2Jp,S101,D,C,P,0,0
Xa2Jp,S118,R,C,P,0,0
Xa2Jq,T110,D,C,P,0,0
Xa2Jq,T111,A,C,P,0,0
Xa2Jq,T012,R,C,P,0,0
Xa2Jr,S409,D,C,P,0,0
Xa2Jr,S407,A,C,P,0,0
Xa2Jr,S410,R,C,P,0,0
Xa2Jr,S417,R,C,P,0,0
Xa2Js,S409,D,C,P,0,0
Xa2Js,S407,A,C,P,0,0
Xa2Js,S408,A,C,P,0,0
Xa2Js,S417,R,C,P,0,0
Xa2Js,S418,R,C,P,0,0
Xa2Jt,S408,D,C,P,0,0
Xa2Jt,S407,A,C,P,0,0
Xa2Jt,S411,R,C,P,0,0
Xa2Jt,S417,R,C,P,0,0
Xa2Ju,S508,D,C,P,0,0
Xa2Ju,S507,A,C,P,0,0
Xa2Ju,S510,R,C,P,0,0
Xa2Ju,S517,R,C,P,0,0
Xa2Jv,S508,D,C,P,0,0
Xa2Jv,S507,A,C,P,0,0
Xa2Jv,S517,R,C,P,0,0
Xa2Jv,S518,R,C,P,0,0
Xa2Jw,S608,D,C,P,0,0
Xa2Jw,S607,A,C,P,0,0
Xa2Jw,S617,R,C,P,0,0
Xa2Jw,S618,R,C,P,0,0
Xa2Jx,S608,D,C,P,0,0
Xa2Jx,S607,A,C,P,0,0
Xa2Jx,S617,R,C,P,0,0
Xa2Jx,S618,R,C,P,0,0
Xa2Jy,S608,D,C,P,0,0
Xa2Jy,S607,A,C,P,0,0
Xa2Jy,S617,R,C,P,0,0
Xa2Jy,S618,R,C,P,0,0
Xa2Jz,S608,D,C,P,0,0
Xa2Jz,S607,A,C,P,0,0
Xa2Jz,S617,R,C,P,0,0
Xa2Jz,S618,R,C,P,0,0
Xa2K0,S608,G,C,P,0,0
Xa2K1,S609,D,C,P,0,0
Xa2K1,S607,A,C,P,0,0
Xa2K1,S610,R,C,P,0,0
Xa2K1,S611,R,C,P,0,0
Xa2K2,T098,D,C,P,0,0
Xa2K2,T091,A,C,P,0,0
Xa2K2,T011,R,C,P,0,0
Xa2K3,T098,D,C,P,0,0
Xa2K3,T090,A,C,P,0,0
Xa2K3,T091,A,C,P,0,0
Xa2K3,S204,R,C,P,0,0
Xa2K3,S212,R,C,P,0,0
Xa2K3,S308,R,C,P,0,0
Xa2K3,S310,R,C,P,0,0
Xa2K4,S203,D,C,P,0,0
Xa2K4,S211,R,C,P,0,0
Xa2K5,S201,D,C,P,0,0
Xa2K5,S210,R,C,P,0,0
Xa2K6,S309,D,C,P,0,0
Xa2K6,S307,A,C,P,0,0
Xa2K6,S308,A,C,P,0,0
Xa2K6,S311,R,C,P,0,0
Xa2K6,S317,R,C,P,0,0
Xa2K6,S318,R,C,P,0,0
Xa2K7,S308,D,C,P,0,0
Xa2K7,S310,R,C,P,0,0
Xa2K8,S308,D,C,P,0,0
Xa2K8,S307,A,C,P,0,0
Xa2K8,S312,R,C,P,0,0
Xa2K8,S313,R,C,P,0,0
Xa2K8,S314,R,C,P,0,0
Xa2K8,S315,R,C,P,0,0
Xa2K9,T130,D,C,P,0,0
Xa2K9,T131,A,C,P,0,0
Xa2K9,T003,R,C,P,0,0
Xa2K9,T013,R,C,P,0,0
Xa2KA,S308,D,C,P,0,0
Xa2KA,S310,R,C,P,0,0
Xa2KB,S708,D,C,P,0,0
Xa2KB,S707,A,C,P,0,0
Xa2KB,S710,R,C,P,0,0
Xa2KB,S717,R,C,P,0,0
Xa2KC,S308,D,C,P,0,0
Xa2KC,S307,A,C,P,0,0
Xa2KC,S311,R,C,P,0,0
Xa2KC,S317,R,C,P,0,0
Xa2KD,S708,D,C,P,0,0
Xa2KD,S707,A,C,P,0,0
Xa2KD,S711,R,C,P,0,0
Xa2KD,S717,R,C,P,0,0
Xa2KE,S808,D,C,P,0,0
Xa2KE,S807,A,C,P,0,0
Xa2KE,S810,R,C,P,0,0
Xa2KE,S817,R,C,P,0,0
Xa2KF,S808,D,C,P,0,0
Xa2KF,S807,A,C,P,0,0
Xa2KF,S817,R,C,P,0,0
Xa2KF,S818,R,C,P,0,0
Xa2KG,S808,D,C,P,0,0
Xa2KG,S818,R,C,P,0,0
Xa2KH,S808,D,C,P,0,0
Xa2KH,S807,A,C,P,0,0
Xa2KH,S817,R,C,P,0,0
Xa2KH,S818,R,C,P,0,0
Xa2KI,S909,D,C,P,0,0
Xa2KI,S907,A,C,P,0,0
Xa2KI,S908,A,C,P,0,0
Xa2KI,S910,R,C,P,0,0
Xa2KI,S917,R,C,P,0,0
Xa2KJ,S908,D,C,P,0,0
Xa2KJ,S907,A,C,P,0,0
Xa2KJ,S913,R,C,P,0,0
Xa2KJ,S917,R,C,P,0,0
Xa2KK,S908,D,C,P,0,0
Xa2KK,S907,A,C,P,0,0
Xa2KK,S911,R,C,P,0,0
Xa2KK,S912,R,C,P,0,0
Xa2KL,S908,D,C,P,0,0
Xa2KL,S907,A,C,P,0,0
Xa2KL,S911,R,C,P,0,0
Xa2KL,S912,R,C,P,0,0
Xa2KM,S908,D,C,P,0,0
Xa2KM,S907,A,C,P,0,0
Xa2KM,S913,R,C,P,0,0
Xa2KM,S917,R,C,P,0,0
Xa2KN,S908,D,C,P,0,0
Xa2KN,S907,A,C,P,0,0
Xa2KN,S913,R,C,P,0,0
Xa2KN,S917,R,C,P,0,0
Xa2KO,S908,D,C,P,0,0
Xa2KO,S907,A,C,P,0,0
Xa2KO,S913,R,C,P,0,0
Xa2KO,S917,R,C,P,0,0
Xa2KP,T140,D,C,P,0,0
Xa2KP,T141,A,C,P,0,0
Xa2KQ,T010,G,C,P,0,0
Xa2KR,S009,D,C,P,0,0
Xa2KR,S00,A,M,P,0,0
Xa2KR,S01,R,M,P,0,0
Xa2KR,S019,R,C,P,0,0
Xa2KS,S108,D,C,P,0,0
Xa2KS,S107,A,C,P,0,0
Xa2KS,S11,R,M,P,0,0
Xa2KS,S119,R,C,P,0,0
Xa2KT,T110,D,C,P,0,0
Xa2KT,T111,A,C,P,0,0
Xa2KT,T012,R,C,P,0,0
Xa2KU,S409,D,C,P,0,0
Xa2KU,S407,A,C,P,0,0
Xa2KU,S410,R,C,P,0,0
Xa2KU,S417,R,C,P,0,0
Xa2KV,S408,D,C,P,0,0
Xa2KV,S407,A,C,P,0,0
Xa2KV,S417,R,C,P,0,0
Xa2KV,S418,R,C,P,0,0
Xa2KW,S408,D,C,P,0,0
Xa2KW,S407,A,C,P,0,0
Xa2KW,S411,R,C,P,0,0
Xa2KW,S417,R,C,P,0,0
Xa2KX,S508,D,C,P,0,0
Xa2KX,S507,A,C,P,0,0
Xa2KX,S510,R,C,P,0,0
Xa2KX,S517,R,C,P,0,0
Xa2KY,S508,D,C,P,0,0
Xa2KY,S507,A,C,P,0,0
Xa2KY,S517,R,C,P,0,0
Xa2KY,S518,R,C,P,0,0
Xa2KZ,S608,D,C,P,0,0
Xa2KZ,S607,A,C,P,0,0
Xa2KZ,S617,R,C,P,0,0
Xa2KZ,S618,R,C,P,0,0
Xa2Ka,S608,D,C,P,0,0
Xa2Ka,S607,A,C,P,0,0
Xa2Ka,S617,R,C,P,0,0
Xa2Ka,S618,R,C,P,0,0
Xa2Kb,S608,D,C,P,0,0
Xa2Kb,S607,A,C,P,0,0
Xa2Kb,S617,R,C,P,0,0
Xa2Kb,S618,R,C,P,0,0
Xa2Kc,S608,D,C,P,0,0
Xa2Kc,S607,A,C,P,0,0
Xa2Kc,S617,R,C,P,0,0
