read_code,icd10_code,icd10_code_def
AB2y4,B378,1
AB2y5,B377,1
AB2yz,B378,1
AB2z.,B379,1
AB3..,B389,1
AB30.,B382D J172A,7
AB300,B380D J172A,7
AB301,B381D J172A,7
AB31.,B388,1
AB32.,B384D G021A,7
AB33.,B388,1
AB330,B387,1
AB331,B387,1
AB332,B383D,8
AB33z,B388,1
AB3z.,B389,1
AB4..,B399,1
AB40.,B394,1
AB400,B394,1
AB401,B394D,8
AB402,B399,1
AB403,B394D,8
AB404,B394D,8
AB405,B392D,8
AB406,B390,1
AB407,B391,1
AB408,B393,1
AB40z,B399,1
AB41.,B395,1
AB410,B395,1
AB411,B395D,8
AB412,B395D,8
AB413,B395D,8
AB414,B395D,8
AB415,B395D,8
AB41z,B395,1
AB42.,B392D,8
AB4z.,B399,1
AB4z0,B399,1
AB4z1,B399D,8
AB4z2,B399D,8
AB4z3,B399D,8
AB4z4,B399,1
AB4z5,B392D,8
AB4z6,B399,1
AB4zz,B399,1
AB5..,B409,1
AB50.,B409,1
AB500,B403D,8
AB501,B400D,8
AB502,B407,1
AB503,B408,1
AB504,B400D,8
AB505,B401D,8
AB506,B402D,8
AB50z,B409,1
AB51.,B419,1
AB510,B418,1
AB511,B410,1
AB512,B418,1
AB513,B417,1
AB51z,B419,1
AB52.,B480,1
AB5z.,B409,1
AB6..,B488,1
AB60.,B481,1
AB61.,B429,1
AB610,B421,1
AB611,B427,1
AB612,B421,1
AB613,B420D J998A,7
AB614,B428,1
AB61z,B429,1
AB62.,B439,1
AB620,B430D,8
AB621,B431D G07XA,7
AB622,B432D,8
AB62X,B439,1
AB63.,B449,1
AB630,B440D,8
AB631,B442D,8
AB632,B447,1
AB633,B441D J998A,7
AB634,B441D J998A,7
AB635,B449,1
AB636,B441D J998A,7
AB63X,B449,1
AB64.,B470,1
AB640,B471,1
AB65.,B459,1
AB650,B450D J998A,7
AB651,B457,1
AB652,B451D G021A,7
AB653,B458,1
AB654,B451D,8
AB655,B452D,8
AB656,B453D,8
AB65z,B459,1
AB66.,B482,1
AB67.,B469,1
AB670,B460D,8
AB671,B461D,8
AB672,B462D,8
AB673,B463D,8
AB674,B464,1
AB67X,B465,1
AB68.,B439,1
AB69.,B483,1
AB6A.,B484,1
AB6z.,B488,1
AB7..,B487,1
ABy..,B488,1
ABz..,B49X,1
AC...,B65-B83,2
AC0..,B659,1
AC00.,B650,1
AC01.,B651,1
AC02.,B652,1
AC03.,B653,1
AC0y.,B658,1
AC0y0,B658,1
AC0y1,B658,1
AC0y2,B658,1
AC0y3,B658,1
AC0yz,B658,1
AC0z.,B659,1
AC1..,B660-B669,2
AC10.,B660,1
AC11.,B661,1
AC12.,B664,1
AC13.,B663,1
AC14.,B665,1
AC15.,B668,1
AC16.,B668,1
AC1y.,B668,1
AC1y0,B662,1
AC1y1,B668,1
AC1y2,B668,1
AC1yz,B668,1
AC1z.,B669,1
AC2..,B679,1
AC20.,B670D,8
AC21.,B671D,8
AC22.,B673D,8
AC23.,B673,1
AC230,B672D,8
AC24.,B674,1
AC25.,B675D,8
AC26.,B676,1
AC27.,B677,1
AC2y.,B678D,8
AC2z.,B679,1
AC2z0,B679,1
AC2z1,B679,1
AC3..,B710-B719,2
AC30.,B680,1
AC31.,B699,1
AC310,B690D,8
AC311,B691D,8
AC32.,B681,1
AC33.,B689,1
AC34.,B700,1
AC35.,B701,1
AC36.,B710,1
AC37.,B711,1
AC3y.,B718,1
AC3z.,B719,1
AC4..,B75X,1
AC5..,B72X-B74,2
AC50.,B740,1
AC51.,B741,1
AC52.,B743,1
AC53.,B73X,1
AC54.,B744,1
AC55.,B744,1
AC56.,B748,1
AC560,B742,1
AC57.,B72X,1
AC5z.,B749,1
AC6..,B760+B761,15
AC60.,B760,1
AC61.,B761,1
AC62.,B760,1
AC63.,B760,1
AC6y.,B760,1
AC6z.,B769,1
AC6z0,B769,1
AC7..,B810-B818,2
AC70.,B779,1
AC700,B770D,8
AC70X,B779,1
AC71.,B810,1
AC72.,B789,1
AC720,B780D,8
AC721,B781D,8
AC722,B787,1
AC72X,B789,1
AC73.,B79X,1
AC74.,B80X,1
AC75.,B811,1
AC76.,B812,1
AC7x.,B818,1
AC7x0,B833,1
AC7y.,B814,1
AC7z.,B820,1
AC8..,B82-B83,2
AC80.,B830,1
AC81.,B831,1
AC8y.,B838,1
AC8y0,B832,1
AC8y1,B838,1
AC8y2,B813,1
AC8yz,B838,1
AC8z.,B839,1
ACz..,B829,1
AD0..,B589,1
AD00.,B582D G052A,7
AD01.,B580D,8
AD02.,B580D H320A,7
AD03.,B588D I412A,7
AD04.,B583D J173A,7
AD05.,B581D K770A,7
AD0x.,B588,1
AD0y.,B588,1
AD0z.,B589,1
AD1..,A590-A599,2
AD10.,A590,1
AD100,A590,1
AD101,A590D N771A,7
AD102,A590D,8
AD103,A590D N510A,7
AD10z,A590,1
AD1y.,A598,1
AD1z.,A599,1
AD2..,B850-B854,2
AD20.,B850,1
AD21.,B851,1
AD22.,B853,1
AD23.,B854,1
AD2X.,B852,1
AD2z.,B854,1
AD3..,B880,1
AD30.,B86X,1
AD3y.,B880,1
AD3z.,B880,1
AD4..,B880-B889,2
AD40.,B879,1
AD400,B870D,8
AD401,B871,1
AD402,B872D,8
AD403,B873D,8
AD404,B874D,8
AD40X,B879,1
AD41.,B882,1
AD410,B881,1
AD42.,B883,1
AD420,B834,1
AD4y.,B888,1
AD4z.,B889,1
AD5..,D869,1
AD50.,D860,1
AD51.,D861,1
AD52.,D862,1
AD53.,D863,1
AD530,D863,1
AD54.,D868,1
AD55.,D868D M148A,7
AD6..,B889,1
AD60.,L946,1
AD61.,M352,1
AD62.,B602,1
AD63.,B59XD J173A,7
AD64.,B888,1
AD65.,A078,1
AD66.,B600,1
AD67.,B601,1
AD670,B601D H192A,7
AD6z.,B99X,1
AD6zW,B89X,1
AD6zX,B64X,1
ADy0.,U849,1
ADy00,U842,1
ADy01,U841,1
ADy02,U849,1
ADy03,U832,1
ADy04,U849,1
ADy05,U840,1
ADy06,U841,1
ADy07,U842,1
ADy08,U843,1
ADy09,U847,1
ADy0A,U848,1
ADy0B,U849,1
AE...,B90-B94,2
AE0..,B909,1
AE00.,B909,1
AE01.,B900,1
AE02.,B901,1
AE03.,B902,1
AE04.,B908,1
AE0z.,B909,1
AE1..,B91X,1
AE2..,B948,1
AE20.,B941,1
AE21.,B940,1
AE22.,B92X,1
AE23.,B942,1
AE2z.,B948,1
AEy..,B948,1
AEz..,B949,1
Ayu0.,A00-A09,2
Ayu00,A009,1
Ayu01,A014,1
Ayu02,A028,1
Ayu03,A029,1
Ayu04,A038,1
Ayu05,A039,1
Ayu06,A048,1
Ayu07,A049,1
Ayu08,A058,1
Ayu09,A059,1
Ayu0A,A068,1
Ayu0B,A069,1
Ayu0C,A078,1
Ayu0D,A079,1
Ayu0E,A083,1
Ayu0F,A084,1
Ayu0G,A085,1
Ayu0H,A090,1
Ayu1.,A15-A19,2
Ayu10,A158,1
Ayu11,A159,1
Ayu12,A168,1
Ayu13,A169,1
Ayu14,A178D,8
Ayu15,A179D,8
Ayu16,A188,1
Ayu17,A192,1
Ayu18,A198,1
Ayu19,A199,1
Ayu2.,A20-A28,2
Ayu20,A208,1
Ayu21,A209,1
Ayu22,A218,1
Ayu23,A219,1
Ayu24,A228,1
Ayu25,A229,1
Ayu26,A238,1
Ayu27,A239,1
Ayu28,A243,1
Ayu29,A244,1
Ayu2A,A259,1
Ayu2B,A268,1
Ayu2C,A269,1
Ayu2D,A278,1
Ayu2E,A279,1
Ayu2F,A288,1
Ayu2G,A289,1
Ayu3.,A30-A49,2
Ayu30,A308,1
Ayu31,A309,1
Ayu32,A318,1
Ayu33,A319,1
Ayu34,A328,1
Ayu35,A329,1
Ayu36,A35X,1
Ayu37,A368,1
Ayu38,A369,1
Ayu39,A378,1
Ayu3A,A379,1
Ayu3B,A394,1
Ayu3C,A398,1
Ayu3D,A399,1
Ayu3E,A408,1
Ayu3F,A409,1
Ayu3G,A415,1
Ayu3H,A418,1
Ayu3J,A419,1
Ayu3K,A428,1
Ayu3L,A429,1
Ayu3M,A438,1
Ayu3N,A439,1
Ayu3P,A448,1
Ayu3Q,A449,1
Ayu3R,A488,1
Ayu3S,A490,1
Ayu3T,A491,1
Ayu3U,A492,1
Ayu3V,A493,1
Ayu3W,A498,1
Ayu3X,A499,1
Ayu4.,A50-A64X,2
Ayu40,A502,1
Ayu41,A505,1
Ayu42,A507,1
Ayu43,A509,1
Ayu44,A512,1
Ayu45,A514,1
Ayu46,A519,1
Ayu47,A523,1
Ayu48,A527,1
Ayu49,A529,1
Ayu4A,A539,1
Ayu4B,A548,1
Ayu4C,A549,1
Ayu4D,A568,1
Ayu4E,A598,1
Ayu4F,A599,1
Ayu4G,A609,1
Ayu4H,A638,1
Ayu4J,A64X,1
Ayu4K,A562D N291A,7
Ayu4L,A630,1
Ayu4M,A630,1
Ayu4N,A50-A64,2
Ayu5.,A65-A69,2
Ayu50,A662,1
Ayu51,A667,1
Ayu52,A669,1
Ayu53,A679,1
Ayu54,A689,1
Ayu55,A691,1
Ayu56,A698,1
Ayu57,A699,1
Ayu6.,A70-A74,2
Ayu60,A719,1
Ayu61,A748,1
Ayu62,A749,1
Ayu7.,A75-A79,2
Ayu70,A759,1
Ayu71,A778,1
Ayu72,A779,1
Ayu73,A798,1
Ayu74,A799,1
Ayu8.,A80-A89,2
Ayu80,A803,1
Ayu81,A809,1
Ayu82,A818,1
Ayu83,A819,1
Ayu84,A829,1
Ayu85,A838,1
Ayu86,A839,1
Ayu87,A848,1
Ayu88,A849,1
Ayu89,A852,1
Ayu8A,A858,1
Ayu8B,A86X,1
Ayu8C,A878,1
Ayu8D,A879,1
Ayu8E,A888,1
Ayu8F,A89X,1
Ayu9.,A92-A99,2
Ayu90,A928,1
Ayu91,A929,1
Ayu92,A938,1
Ayu93,A94X,1
Ayu94,A959,1
Ayu95,A968,1
Ayu96,A969,1
Ayu97,A988,1
Ayu98,A99X,1
AyuA.,B00-B09,2
AyuA0,B008,1
AyuA1,B009,1
AyuA2,B018,1
AyuA3,B019,1
AyuA4,B028,1
AyuA5,B029,1
AyuA6,B058,1
AyuA7,B059,1
AyuA8,B060D,8
AyuA9,B068,1
AyuAA,B069,1
AyuAB,B08,1
AyuAC,B080,1
AyuAD,B088,1
AyuAE,B09X,1
AyuB.,B199,1
AyuB0,B178,1
AyuB1,B188,1
AyuB2,B189,1
AyuB3,B190,1
AyuB4,B199,1
AyuC.,B24X,1
AyuC0,B201,1
AyuC1,B203,1
AyuC2,B205,1
AyuC3,B207,1
AyuC4,B208,1
AyuC5,B209,1
AyuC6,B212,1
AyuC7,B213,1
AyuC8,B218,1
AyuC9,B219,1
AyuCA,B227,1
AyuCB,B232,1
AyuCC,B238,1
AyuCD,B24X,1
AyuD.,B25-B34,2
AyuD0,B258,1
AyuD1,B259,1
AyuD2,B268,1
AyuD3,B269,1
AyuD4,B278,1
AyuD5,B279,1
AyuD6,B308D,8
AyuD7,B309,1
AyuD8,B333,1
AyuD9,B338,1
AyuDA,B340,1
AyuDB,B341,1
AyuDC,B342,1
AyuDD,B343,1
AyuDE,B344,1
AyuDF,B348,1
AyuDG,B349,1
AyuE.,B49X,1
AyuE0,B358,1
AyuE1,B359,1
AyuE2,B368,1
AyuE3,B369,1
AyuE4,B378,1
AyuE5,B379,1
AyuE6,B388,1
AyuE7,B389,1
AyuE8,B399,1
AyuE9,B408,1
AyuEA,B409,1
AyuEB,B418,1
AyuEC,B419,1
AyuED,B428,1
AyuEF,B429,1
AyuEG,B438,1
AyuEJ,B439,1
AyuEK,B448,1
AyuEL,B449,1
AyuEM,B458,1
AyuEN,B459,1
AyuEP,B468,1
AyuEQ,B469,1
AyuER,B479,1
AyuES,B49X,1
AyuET,B392,1
AyuEU,B441D,8
AyuEV,B465,1
AyuF.,B50-B64,2
AyuF0,B508,1
AyuF1,B509,1
AyuF2,B518,1
AyuF3,B519,1
AyuF4,B528,1
AyuF5,B529,1
AyuF6,B538,1
AyuF7,B54X,1
AyuF8,B559,1
AyuF9,B569,1
AyuFA,B575,1
AyuFB,B588,1
AyuFC,B589,1
AyuFD,B608,1
AyuFE,B64X,1
AyuG.,B65-B83,2
AyuG0,B658,1
AyuG1,B659,1
AyuG2,B668,1
AyuG3,B669,1
AyuG4,B678D,8
AyuG5,B679,1
AyuG6,B689,1
AyuG7,B698,1
AyuG8,B699,1
AyuG9,B718,1
AyuGA,B719,1
AyuGB,B748,1
AyuGC,B749,1
AyuGD,B768,1
AyuGE,B769,1
AyuGF,B778,1
AyuGG,B779,1
AyuGH,B789,1
AyuGJ,B818,1
AyuGK,B820,1
AyuGL,B829,1
AyuGM,B838,1
AyuGN,B839,1
AyuH.,B85-B89,2
AyuH0,B852,1
AyuH1,B878,1
AyuH2,B879,1
AyuH3,B880,1
AyuH4,B882,1
AyuH5,B888,1
AyuH6,B889,1
AyuH7,B89X,1
AyuJ.,B90-B94,2
AyuJ0,B900,1
AyuJ1,B901,1
AyuJ2,B902,1
AyuJ3,B908,1
AyuJ4,B909,1
AyuJ5,B91X,1
AyuJ6,B92X,1
AyuJ7,B940,1
AyuJ8,B941,1
AyuJ9,B942,1
AyuJA,B948,1
AyuJB,B949,1
AyuK.,B95-B98,2
AyuK0,B950,1
AyuK1,B951,1
AyuK2,B952,1
AyuK3,B953,1
AyuK4,B954,1
AyuK5,B955,1
AyuK6,B956,1
AyuK7,B957,1
AyuK8,B958,1
AyuK9,B960,1
AyuKA,B961,1
AyuKB,B962,1
AyuKC,B963,1
AyuKD,B964,1
AyuKE,B965,1
AyuKF,B966,1
AyuKG,B967,1
AyuKH,B968,1
AyuKJ,B970,1
AyuKK,B971,1
AyuKL,B972,1
AyuKM,B973,1
AyuKN,B974,1
AyuKP,B975,1
AyuKQ,B976,1
AyuKR,B977,1
AyuKS,B978,1
AyuL.,B99X,1
AyuL0,B99X,1
Az...,A00-B99,2
B....,C00-D48,2
B0...,C00-C14,2
B00..,C000-C009,2
B000.,C000,1
B0000,C000,1
B0001,C000,1
B000z,C000,1
B001.,C001,1
B0010,C001,1
B0011,C001,1
B001z,C001,1
B002.,C003,1
B0020,C003,1
B0021,C003,1
B0022,C003,1
B0023,C003,1
B002z,C003,1
B003.,C004,1
B0030,C004,1
B0031,C004,1
B0032,C004,1
B0033,C004,1
B003z,C004,1
B004.,C005,1
B0040,C005,1
B0041,C005,1
B0042,C005,1
B0043,C005,1
B004z,C005,1
B005.,C006,1
B006.,C008,1
B007.,C009,1
B00y.,C009,1
B00z.,C002,1
B00z0,C002,1
B00z1,C002,1
B00zz,C002,1
B01..,C01X-C02,2
B010.,C01X,1
B0100,C01X,1
B010z,C01X,1
B011.,C020,1
B0110,C020,1
B0111,C020,1
B011z,C020,1
B012.,C021,1
B013.,C022,1
B0130,C022,1
B0131,C022,1
B013z,C022,1
B014.,C023,1
B015.,C028,1
B016.,C024,1
B017.,C028,1
B01y.,C020-C029,2
B01z.,C029,1
B02..,C07X-C08,2
B020.,C07X,1
B021.,C080,1
B022.,C081,1
B023.,C088,1
B02y.,C089,1
B02z.,C089,1
B03..,C030-C039,2
B030.,C030,1
B031.,C031,1
B03y.,C039,1
B03z.,C039,1
B04..,C040-C049,2
B040.,C040,1
B041.,C041,1
B042.,C048,1
B04y.,C049,1
B04z.,C049,1
B05..,C060-C069,2
B050.,C060,1
B051.,C061,1
B0510,C061,1
B0511,C061,1
B0512,C061,1
B0513,C061,1
B051z,C061,1
B052.,C050,1
B053.,C051,1
B054.,C052,1
B055.,C059,1
B0550,C058,1
B0551,C059,1
B055z,C059,1
B056.,C062,1
B057.,C068,1
B05y.,C069,1
B05z.,C069,1
B05z0,C462,1
B06..,C100-C109,2
B060.,C090-C099,2
B0600,C099,1
B0601,C099,1
B0602,C098,1
B060z,C099,1
B061.,C090,1
B062.,C091,1
B0620,C091,1
B0621,C091,1
B0622,C091,1
B0623,C091,1
B062z,C090,1
B063.,C100,1
B064.,C101,1
B0640,C101,1
B0641,C101,1
B064z,C101,1
B065.,C108,1
B066.,C102,1
B067.,C103,1
B06y.,C109,1
B06y0,C104,1
B06yz,C109,1
B06z.,C109,1
B07..,C110-C119,2
B070.,C110,1
B071.,C111,1
B0710,C111,1
B0711,C111,1
B071z,C111,1
B072.,C112,1
B0720,C112,1
B0721,C112,1
B072z,C112,1
B073.,C113,1
B0730,C113,1
B0731,C113,1
B0732,C113,1
B073z,C113,1
B074.,C118,1
B07y.,C119,1
B07z.,C119,1
B08..,C130-C139,2
B080.,C130,1
B081.,C12X,1
B082.,C131,1
B083.,C132,1
B084.,C138,1
B08y.,C139,1
B08z.,C139,1
B0z..,C140-C148,2
B0z0.,C140,1
B0z1.,C142,1
B0z2.,C139,1
B0zy.,C148,1
B0zz.,C148,1
B10..,C150-C159,2
B100.,C150,1
B101.,C151,1
B102.,C152,1
B103.,C153,1
B104.,C154,1
B105.,C155,1
B106.,C158,1
B107.,C155,1
B10y.,C159,1
B10z.,C159,1
B11..,C160-C169,2
B110.,C160,1
B1100,C160,1
B1101,C160,1
B110z,C160,1
B111.,C164,1
B1110,C164,1
B1111,C164,1
B111z,C164,1
B112.,C163,1
B113.,C161,1
B114.,C162,1
B115.,C165,1
B116.,C166,1
B117.,C168,1
B118.,C160,1
B119.,C162,1
B11y.,C169,1
B11y0,C168,1
B11y1,C168,1
B11yz,C169,1
B11z.,C169,1
B12..,C170-C179,2
B120.,C170,1
B121.,C171,1
B122.,C172,1
B123.,C173,1
B124.,C178,1
B12y.,C179,1
B12z.,C179,1
B13..,C180-C189,2
B130.,C183,1
B131.,C184,1
B132.,C186,1
B133.,C187,1
B134.,C180,1
B135.,C181,1
B136.,C182,1
B137.,C185,1
B138.,C188,1
B139.,C189+Z800,15
B13y.,C189,1
B13z.,C189,1
B14..,C19-C21,2
B140.,C19X,1
B141.,C20X,1
B142.,C211,1
B1420,C212,1
B143.,C210,1
B14y.,C218,1
B14z.,C218,1
B15..,C220-C229,2
B150.,C229,1
B1500,C229,1
B1501,C222,1
B1502,C223,1
B1503,C220,1
B150z,C229,1
B151.,C221,1
B1510,C221,1
B1511,C221,1
B1512,C221,1
B1513,C221,1
B1514,C221,1
B151z,C221,1
B152.,C229,1
B153.,C787,1
B15z.,C220-C229,2
B16..,C23X-C24,2
B160.,C23X,1
B161.,C240,1
B1610,C240,1
B1611,C240,1
B1612,C240,1
B1613,C241,1
B161z,C240,1
B162.,C241,1
B163.,C248,1
B16y.,C249,1
B16z.,C249,1
B17..,C250-C259,2
B170.,C250,1
B171.,C251,1
B172.,C252,1
B173.,C253,1
B174.,C254,1
B175.,C258,1
B176.,C254,1
B17y.,C257,1
B17y0,C259,1
B17yz,C257,1
B17z.,C259,1
B18..,C480-C488,2
B180.,C480,1
B1800,C480,1
B1801,C480,1
B1802,C480,1
B180z,C480,1
B181.,C451,1
B182.,C488,1
B18y.,C481,1
B18y0,C481,1
B18y1,C481,1
B18y2,C481,1
B18y3,C481,1
B18y4,C481,1
B18y5,C481,1
B18y6,C481,1
B18y7,C481,1
B18yz,C481,1
B18z.,C480-C488,2
B1z..,C269,1
B1z0.,C260,1
B1z1.,C261,1
B1z10,C261,1
B1z11,C261,1
B1z1z,C261,1
B1z2.,C268,1
B1zy.,C269,1
B1zz.,C269,1
B2...,C30-C39,2
B20..,C30-C31,2
B200.,C300,1
B2000,C300,1
B2001,C300,1
B2002,C300,1
B2003,C300,1
B200z,C300,1
B201.,C301,1
B2010,C301,1
B2011,C301,1
B2012,C301,1
B2013,C301,1
B201z,C301,1
B202.,C310,1
B203.,C311,1
B204.,C312,1
B205.,C313,1
B206.,C318,1
B20y.,C30-C31,2
B20z.,C319,1
B21..,C320-C329,2
B210.,C320,1
B211.,C321,1
B212.,C322,1
B213.,C323,1
B2130,C323,1
B2131,C323,1
B2132,C323,1
B2133,C323,1
B213z,C323,1
B214.,C328,1
B215.,C321,1
B21y.,C329,1
B21z.,C329,1
B22..,C33X-C34,2
B220.,C33X,1
B2200,C33X,1
B2201,C33X,1
B220z,C33X,1
B221.,C340,1
B2210,C340,1
B2211,C340,1
B221z,C340,1
B222.,C341,1
B2220,C341,1
B2221,C341,1
B222z,C341,1
B223.,C342,1
B2230,C342,1
B2231,C342,1
B223z,C342,1
B224.,C343,1
B2240,C343,1
B2241,C343,1
B224z,C343,1
B225.,C348,1
B226.,C450-C459,2
B22y.,C349,1
B22z.,C349,1
B23..,C384,1
B230.,C384,1
B231.,C384,1
B232.,C450,1
B23y.,C384,1
B23z.,C384,1
B240.,C37X,1
B241.,C380,1
B2410,C380,1
B2411,C380,1
B2412,C380,1
B2413,C380,1
B2414,C452,1
B241z,C380,1
B242.,C381,1
B243.,C382,1
B24X.,C383,1
B24y.,C37X-C38,2
B24z.,C37X-C38,2
B25..,C388,1
B26..,C398,1
B2z..,C390-C399,2
B2z0.,C390,1
B2zy.,C399,1
B2zz.,C399,1
B30..,C40-C41,2
B300.,C410,1
B3000,C410,1
B3001,C410,1
B3002,C410,1
B3003,C410,1
B3004,C410,1
B3005,C410,1
B3006,C410,1
B3007,C410,1
B3008,C410,1
B3009,C410,1
B300A,C410,1
B300B,C410,1
B300C,C410,1
B300z,C410,1
B301.,C411,1
B302.,C412,1
B3020,C412,1
B3021,C412,1
B3022,C412,1
B302z,C412,1
B303.,C413,1
B3030,C413,1
B3031,C413,1
B3032,C413,1
B3033,C413,1
B3034,C418,1
B3035,C413,1
B303z,C413,1
B304.,C400,1
B3040,C400,1
B3041,C400,1
B3042,C400,1
B3043,C400,1
B3044,C400,1
B304z,C400,1
B305.,C409,1
B3050,C401,1
B3051,C401,1
B3052,C401,1
B3053,C401,1
B3054,C401,1
B3055,C401,1
B3056,C401,1
B3057,C401,1
B3058,C400,1
B3059,C400,1
B305A,C400,1
B305B,C400,1
B305C,C400,1
B305D,C400,1
B305z,C409,1
B306.,C414,1
B3060,C414,1
B3061,C414,1
B3062,C414,1
B3063,C414,1
B3064,C414,1
B3065,C414,1
B306z,C414,1
B307.,C402,1
B3070,C402,1
B3071,C402,1
B3072,C402,1
B307z,C402,1
B308.,C403,1
B3080,C403,1
B3081,C403,1
B3082,C403,1
B3083,C403,1
B3084,C403,1
B3085,C403,1
B3086,C403,1
B3087,C403,1
B3088,C402,1
B3089,C402,1
B308A,C402,1
B308B,C402,1
B308C,C402,1
B308D,C402,1
B308z,C403,1
B309.,C408,1
B30W.,C418,1
B30X.,C409,1
B30z.,C419,1
B30z0,C419,1
B310.,C490,1
B3100,C490,1
B3101,C490,1
B3102,C490,1
B3103,C490,1
B3104,C490,1
B3105,C490,1
B310z,C490,1
B311.,C491,1
B3110,C491,1
B3111,C491,1
B3112,C491,1
B3113,C491,1
B3114,C491,1
B3115,C491,1
B311z,C491,1
B312.,C492,1
B3120,C492,1
B3121,C492,1
B3122,C492,1
B3123,C492,1
B3124,C492,1
B3125,C492,1
B3126,C492,1
B312z,C492,1
B313.,C493,1
B3130,C493,1
B3131,C493,1
B3132,C493,1
B3133,C493,1
B313z,C493,1
B314.,C494,1
B3140,C494,1
B3141,C496,1
B314z,C494,1
B315.,C495,1
B3150,C495,1
B3151,C495,1
B3152,C495,1
B3153,C495,1
B315z,C495,1
B316.,C496,1
B317.,C498,1
B31y.,C499,1
B31z.,C499,1
B31z0,C461,1
B32..,C439,1
B320.,C430,1
B321.,C431,1
B322.,C432,1
B3220,C432,1
B3221,C432,1
B322z,C432,1
B323.,C433,1
B3230,C433,1
B3231,C433,1
B3232,C433,1
B3233,C433,1
B3234,C433,1
B3235,C433,1
B323z,C433,1
B324.,C434,1
B3240,C434,1
B3241,C434,1
B324z,C434,1
B325.,C435,1
B3250,C435,1
B3251,C435,1
B3252,C435,1
B3253,C435,1
B3254,C435,1
B3255,C435,1
B3256,C435,1
B3257,C435,1
B3258,C435,1
B325z,C435,1
B326.,C436,1
B3260,C436,1
B3261,C436,1
B3262,C436,1
B3263,C436,1
B3264,C436,1
B3265,C436,1
B326z,C436,1
B327.,C437,1
B3270,C437,1
B3271,C437,1
B3272,C437,1
B3273,C437,1
B3274,C437,1
B3275,C437,1
B3276,C437,1
B3277,C437,1
B3278,C437,1
B3279,C437,1
B327z,C437,1
B328.,C439,1
B329.,C439,1
B32A.,C439,1
B32B.,C439,1
B32C.,C439,1
B32D.,C439,1
B32E.,C439,1
B32F.,C439,1
B32G.,C439,1
B32H.,C439,1
B32J.,C439,1
B32y.,C439,1
B32y0,C438,1
B32z.,C439,1
B33..,C44,1
B330.,C440,1
B331.,C441,1
B3310,C441,1
B3311,C441,1
B3312,C441,1
B332.,C442,1
B3320,C442,1
B3321,C442,1
B3322,C442,1
B332z,C442,1
B333.,C443,1
B3330,C443,1
B3331,C443,1
B3332,C443,1
B3333,C443,1
B3334,C443,1
B3335,C443,1
B333z,C443,1
B334.,C444,1
B3340,C444,1
B3341,C444,1
B334z,C444,1
B335.,C445,1
B3350,C445,1
B3351,C445,1
B3352,C445,1
B3353,C445,1
B3354,C445,1
B3355,C445,1
B3356,C445,1
B3357,C445,1
B3358,C445,1
B3359,C445,1
B335A,C445,1
B335z,C445,1
B336.,C446,1
B3360,C446,1
B3361,C446,1
B3362,C446,1
B3363,C446,1
B3364,C446,1
B3365,C446,1
B336z,C446,1
B337.,C447,1
B3370,C447,1
B3371,C447,1
B3372,C447,1
B3373,C447,1
B3374,C447,1
B3375,C447,1
B3376,C447,1
B3377,C447,1
B3378,C447,1
B3379,C447,1
B337z,C447,1
B338.,C449,1
B339.,C449,1
B33A.,C499,1
B33X.,C448,1
B33y.,C449,1
B33z.,C449,1
B33z0,C460,1
B33z1,C449,1
B34..,C50,1
B340.,C500,1
B3400,C500,1
B3401,C500,1
B340z,C500,1
B341.,C501,1
B342.,C502,1
B343.,C503,1
B344.,C504,1
B345.,C505,1
B346.,C506,1
B347.,C508,1
B34y.,C509,1
B34y0,C508,1
B34yz,C509,1
B34z.,C509,1
B35..,C509,1
B350.,C500,1
B3500,C500,1
B3501,C500,1
B350z,C500,1
B35z.,C509,1
B35z0,C508,1
B35zz,C509,1
B36..,C509,1
B40..,C55X,1
B41..,C530-C539,2
B410.,C530,1
B4100,C530,1
B4101,C530,1
B410z,C530,1
B411.,C531,1
B412.,C538,1
B41y.,C539,1
B41y0,C538,1
B41y1,C538,1
B41yz,C539,1
B41z.,C539,1
B42..,C58X,1
B420.,C58X,1
B43..,C549,1
B430.,C541-C549,2
B4300,C549,1
B4301,C543,1
B4302,C541,1
B4303,C542,1
B430z,C549,1
B431.,C540,1
B4310,C540,1
B431z,C540,1
B432.,C548,1
B43y.,C549,1
B43z.,C549,1
B44..,C578,1
B440.,C56X,1
B441.,C570,1
B442.,C571,1
B443.,C573,1
B444.,C572,1
B44y.,C574,1
B44z.,C574,1
B45..,C570-C579,2
B450.,C52X,1
B4500,C52X,1
B4501,C52X,1
B450z,C52X,1
B451.,C510,1
B4510,C510,1
B451z,C510,1
B452.,C511,1
B453.,C512,1
B454.,C519,1
B45X.,C578,1
B45y.,C577,1
B45y0,C518,1
B45z.,C579,1
B46..,C61X,1
B47..,C620-C629,2
B470.,C620,1
B4700,C620,1
B4701,C620,1
B4702,C620,1
B4703,C620,1
B470z,C620,1
B471.,C621,1
B4710,C621,1
B4711,C621,1
B471z,C621,1
B47z.,C629,1
B480.,C600,1
B481.,C601,1
B482.,C602,1
B483.,C609,1
B484.,C630,1
B485.,C631,1
B486.,C632,1
B487.,C608,1
B48y.,C637,1
B48y0,C637,1
B48y1,C637,1
B48y2,C638,1
B48yz,C639,1
B48z.,C639,1
B49..,C670-C679,2
B490.,C670,1
B491.,C671,1
B492.,C672,1
B493.,C673,1
B494.,C674,1
B495.,C675,1
